timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1747035883.528277,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,53,994000000,20,100,0,52,5096,0.9811320754716981,5.2313883299798795e-08,96.15094339622641,5.126760563380281e-06,0
1747035893.532117,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,64,2000000,20,100,0,63,6174,0.984375,3.15e-05,96.46875,0.003087,0
1747035893.532117,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,63,998000000,20,100,0,62,6076,0.9841269841269841,6.212424849699398e-08,96.44444444444444,6.088176352705411e-06,0
1747035903.537283,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,74,7000000,20,100,0,72,7056,0.972972972972973,1.0285714285714286e-05,95.35135135135135,0.001008,0
1747035903.537283,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,74,3000000,20,100,0,71,6958,0.9594594594594594,2.3666666666666668e-05,94.02702702702703,0.0023193333333333334,0
1747035913.541062,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,84,11000000,20,100,0,82,8036,0.9761904761904762,7.454545454545455e-06,95.66666666666667,0.0007305454545454545,0
1747035913.541062,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,84,7000000,20,100,0,81,7938,0.9642857142857143,1.1571428571428571e-05,94.5,0.001134,0
1747035923.545003,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,94,15000000,20,100,0,92,9016,0.9787234042553191,6.133333333333334e-06,95.91489361702128,0.0006010666666666667,0
1747035923.545003,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,94,11000000,20,100,0,91,8918,0.9680851063829787,8.272727272727272e-06,94.87234042553192,0.0008107272727272728,0
1747035933.546109,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,3,664000000,20,100,0,4,392,1.3333333333333333,6.024096385542168e-09,130.66666666666666,5.903614457831326e-07,0
1747035933.546109,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,3,660000000,20,100,0,3,294,1.0,4.545454545454545e-09,98.0,4.4545454545454544e-07,0
1747035943.549352,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,13,667000000,20,100,0,14,1372,1.0769230769230769,2.0989505247376312e-08,105.53846153846153,2.0569715142428784e-06,0
1747035943.549352,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,13,663000000,20,100,0,13,1274,1.0,1.9607843137254902e-08,98.0,1.9215686274509804e-06,0
1747035953.553752,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,23,672000000,20,100,0,23,2254,1.0,3.4226190476190474e-08,98.0,3.3541666666666666e-06,0
1747035953.553752,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,23,668000000,20,100,0,22,2156,0.9565217391304348,3.2934131736526945e-08,93.73913043478261,3.2275449101796405e-06,0
1747035963.556051,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,33,674000000,20,100,0,33,3234,1.0,4.8961424332344217e-08,98.0,4.798219584569733e-06,0
1747035963.556051,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,33,670000000,20,100,0,32,3136,0.9696969696969697,4.776119402985075e-08,95.03030303030303,4.6805970149253734e-06,0
1747035973.55993,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,43,678000000,20,100,0,43,4214,1.0,6.342182890855457e-08,98.0,6.2153392330383485e-06,0
1747035973.55993,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,43,674000000,20,100,0,42,4116,0.9767441860465116,6.231454005934718e-08,95.72093023255815,6.106824925816024e-06,0
1747035983.561387,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,53,679000000,20,100,0,53,5194,1.0,7.80559646539028e-08,98.0,7.649484536082475e-06,0
1747035983.561387,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,53,675000000,20,100,0,52,5096,0.9811320754716981,7.703703703703704e-08,96.15094339622641,7.5496296296296296e-06,0
1747035993.563603,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,63,682000000,20,100,0,63,6174,1.0,9.237536656891496e-08,98.0,9.052785923753666e-06,0
1747035993.563603,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,63,678000000,20,100,0,62,6076,0.9841269841269841,9.144542772861357e-08,96.44444444444444,8.96165191740413e-06,0
1747036003.565744,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,73,685000000,20,100,0,72,7056,0.9863013698630136,1.0510948905109489e-07,96.65753424657534,1.03007299270073e-05,0
1747036003.565744,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,73,681000000,20,100,0,71,6958,0.9726027397260274,1.0425844346549192e-07,95.31506849315069,1.0217327459618209e-05,0
1747036013.569553,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,83,688000000,20,100,0,82,8036,0.9879518072289156,1.1918604651162791e-07,96.81927710843374,1.1680232558139534e-05,0
1747036013.569553,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,83,684000000,20,100,0,81,7938,0.9759036144578314,1.1842105263157895e-07,95.63855421686748,1.1605263157894737e-05,0
1747036023.57213,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,93,690000000,20,100,0,92,9016,0.989247311827957,1.3333333333333334e-07,96.94623655913979,1.3066666666666666e-05,0
1747036023.57213,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,93,686000000,20,100,0,91,8918,0.978494623655914,1.326530612244898e-07,95.89247311827957,1.3e-05,0
1747036033.574309,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,3,340000000,20,100,0,3,294,1.0,8.823529411764706e-09,98.0,8.647058823529412e-07,0
1747036033.574309,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,3,336000000,20,100,0,2,196,0.6666666666666666,5.9523809523809525e-09,65.33333333333333,5.833333333333333e-07,0
1747036043.577125,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,13,343000000,20,100,0,13,1274,1.0,3.7900874635568514e-08,98.0,3.714285714285714e-06,0
1747036043.577125,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,13,339000000,20,100,0,12,1176,0.9230769230769231,3.539823008849558e-08,90.46153846153847,3.4690265486725665e-06,0
1747036053.579505,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,23,346000000,20,100,0,23,2254,1.0,6.647398843930636e-08,98.0,6.514450867052023e-06,0
1747036053.579505,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,23,342000000,20,100,0,22,2156,0.9565217391304348,6.432748538011696e-08,93.73913043478261,6.304093567251462e-06,0
1747036063.582801,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,33,349000000,20,100,0,33,3234,1.0,9.455587392550144e-08,98.0,9.26647564469914e-06,0
1747036063.582801,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,33,345000000,20,100,0,32,3136,0.9696969696969697,9.27536231884058e-08,95.03030303030303,9.089855072463768e-06,0
1747036073.586778,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,43,353000000,20,100,0,43,4214,1.0,1.2181303116147308e-07,98.0,1.1937677053824363e-05,0
1747036073.586778,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,43,349000000,20,100,0,42,4116,0.9767441860465116,1.2034383954154727e-07,95.72093023255815,1.1793696275071633e-05,0
1747036083.590322,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,53,356000000,20,100,0,52,5096,0.9811320754716981,1.460674157303371e-07,96.15094339622641,1.4314606741573034e-05,0
1747036083.590322,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,53,352000000,20,100,0,51,4998,0.9622641509433962,1.4488636363636364e-07,94.30188679245283,1.4198863636363637e-05,0
1747036093.59377,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,63,360000000,20,100,0,62,6076,0.9841269841269841,1.7222222222222222e-07,96.44444444444444,1.687777777777778e-05,0
1747036093.59377,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,63,356000000,20,100,0,61,5978,0.9682539682539683,1.7134831460674157e-07,94.88888888888889,1.6792134831460674e-05,0
1747036103.597694,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,73,364000000,20,100,0,72,7056,0.9863013698630136,1.978021978021978e-07,96.65753424657534,1.9384615384615386e-05,0
1747036103.597694,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,73,360000000,20,100,0,71,6958,0.9726027397260274,1.9722222222222222e-07,95.31506849315069,1.9327777777777777e-05,0
1747036113.601585,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,83,368000000,20,100,0,82,8036,0.9879518072289156,2.2282608695652173e-07,96.81927710843374,2.183695652173913e-05,0
1747036113.601585,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,83,364000000,20,100,0,81,7938,0.9759036144578314,2.2252747252747252e-07,95.63855421686748,2.1807692307692307e-05,0
1747036123.605807,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,93,372000000,20,100,0,91,8918,0.978494623655914,2.446236559139785e-07,95.89247311827957,2.3973118279569894e-05,0
1747036123.605807,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,93,368000000,20,100,0,90,8820,0.967741935483871,2.445652173913043e-07,94.83870967741936,2.3967391304347827e-05,0
1747036133.609843,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,3,24000000,20,100,0,3,294,1.0,1.25e-07,98.0,1.225e-05,0
1747036133.609843,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,3,20000000,20,100,0,2,196,0.6666666666666666,1e-07,65.33333333333333,9.8e-06,0
1747036143.614212,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,13,28000000,20,100,0,13,1274,1.0,4.6428571428571427e-07,98.0,4.55e-05,0
1747036143.614212,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,13,24000000,20,100,0,12,1176,0.9230769230769231,5e-07,90.46153846153847,4.9e-05,0
1747036153.617386,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,23,31000000,20,100,0,23,2254,1.0,7.419354838709678e-07,98.0,7.270967741935483e-05,0
1747036153.617386,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,23,27000000,20,100,0,22,2156,0.9565217391304348,8.148148148148149e-07,93.73913043478261,7.985185185185185e-05,0
1747036163.620019,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,33,34000000,20,100,0,32,3136,0.9696969696969697,9.411764705882353e-07,95.03030303030303,9.223529411764705e-05,0
1747036163.620019,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,33,30000000,20,100,0,31,3038,0.9393939393939394,1.0333333333333333e-06,92.06060606060606,0.00010126666666666667,0
1747036173.62382,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,43,38000000,20,100,0,42,4116,0.9767441860465116,1.1052631578947369e-06,95.72093023255815,0.00010831578947368422,0
1747036173.62382,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,43,34000000,20,100,0,41,4018,0.9534883720930233,1.2058823529411765e-06,93.44186046511628,0.00011817647058823529,0
1747036183.626105,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,53,40000000,20,100,0,52,5096,0.9811320754716981,1.3e-06,96.15094339622641,0.0001274,0
1747036183.626105,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,53,36000000,20,100,0,51,4998,0.9622641509433962,1.4166666666666667e-06,94.30188679245283,0.00013883333333333334,0
1747036193.630356,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,63,44000000,20,100,0,62,6076,0.9841269841269841,1.409090909090909e-06,96.44444444444444,0.00013809090909090908,0
1747036193.630356,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,63,40000000,20,100,0,61,5978,0.9682539682539683,1.525e-06,94.88888888888889,0.00014945,0
1747036203.63517,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,73,49000000,20,100,0,71,6958,0.9726027397260274,1.4489795918367347e-06,95.31506849315069,0.000142,0
1747036203.63517,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,73,45000000,20,100,0,70,6860,0.958904109589041,1.5555555555555556e-06,93.97260273972603,0.00015244444444444444,0
1747036213.639022,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,83,53000000,20,100,0,81,7938,0.9759036144578314,1.5283018867924528e-06,95.63855421686748,0.00014977358490566038,0
1747036213.639022,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,83,49000000,20,100,0,80,7840,0.963855421686747,1.6326530612244897e-06,94.4578313253012,0.00016,0
1747036223.643847,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,93,58000000,20,100,0,91,8918,0.978494623655914,1.5689655172413793e-06,95.89247311827957,0.00015375862068965518,0
1747036223.643847,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,93,54000000,20,100,0,90,8820,0.967741935483871,1.6666666666666667e-06,94.83870967741936,0.00016333333333333334,0
1747036233.647561,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,2,710000000,20,100,0,3,294,1.5,4.225352112676056e-09,147.0,4.140845070422535e-07,0
1747036233.647561,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,2,706000000,20,100,0,2,196,1.0,2.8328611898016998e-09,98.0,2.7762039660056656e-07,0
1747036243.652105,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,12,714000000,20,100,0,13,1274,1.0833333333333333,1.8207282913165266e-08,106.16666666666667,1.784313725490196e-06,0
1747036243.652105,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,12,710000000,20,100,0,12,1176,1.0,1.6901408450704224e-08,98.0,1.656338028169014e-06,0
1747036253.656273,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,22,718000000,20,100,0,23,2254,1.0454545454545454,3.203342618384401e-08,102.45454545454545,3.139275766016713e-06,0
1747036253.656273,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,22,714000000,20,100,0,22,2156,1.0,3.081232492997199e-08,98.0,3.019607843137255e-06,0
1747036263.660479,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,32,722000000,20,100,0,32,3136,1.0,4.43213296398892e-08,98.0,4.3434903047091415e-06,0
1747036263.660479,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,32,719000000,20,100,0,31,3038,0.96875,4.3115438108484e-08,94.9375,4.225312934631432e-06,0
1747036273.663696,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,42,726000000,20,100,0,42,4116,1.0,5.785123966942149e-08,98.0,5.669421487603306e-06,0
1747036273.663696,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,42,722000000,20,100,0,41,4018,0.9761904761904762,5.6786703601108034e-08,95.66666666666667,5.565096952908587e-06,0
1747036283.665005,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,52,727000000,20,100,0,52,5096,1.0,7.152682255845943e-08,98.0,7.0096286107290235e-06,0
1747036283.665005,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,52,723000000,20,100,0,51,4998,0.9807692307692307,7.053941908713693e-08,96.11538461538461,6.912863070539419e-06,0
1747036293.669061,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,62,731000000,20,100,0,62,6076,1.0,8.481532147742818e-08,98.0,8.311901504787962e-06,0
1747036293.669061,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,62,727000000,20,100,0,61,5978,0.9838709677419355,8.390646492434663e-08,96.41935483870968,8.22283356258597e-06,0
1747036303.672079,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,72,734000000,20,100,0,71,6958,0.9861111111111112,9.673024523160763e-08,96.63888888888889,9.479564032697548e-06,0
1747036303.672079,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,72,730000000,20,100,0,70,6860,0.9722222222222222,9.589041095890411e-08,95.27777777777777,9.397260273972603e-06,0
1747036313.676215,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,82,738000000,20,100,0,81,7938,0.9878048780487805,1.0975609756097562e-07,96.8048780487805,1.075609756097561e-05,0
1747036313.676215,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,82,734000000,20,100,0,80,7840,0.975609756097561,1.0899182561307902e-07,95.60975609756098,1.0681198910081745e-05,0
1747036323.680226,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,92,742000000,20,100,0,91,8918,0.9891304347826086,1.2264150943396226e-07,96.93478260869566,1.2018867924528302e-05,0
1747036323.680226,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,92,738000000,20,100,0,90,8820,0.9782608695652174,1.219512195121951e-07,95.8695652173913,1.1951219512195121e-05,0
1747036333.681789,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,2,392000000,20,100,0,2,196,1.0,5.102040816326531e-09,98.0,5e-07,0
1747036333.681789,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,2,388000000,20,100,0,1,98,0.5,2.577319587628866e-09,49.0,2.5257731958762886e-07,0
1747036343.685444,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,12,396000000,20,100,0,12,1176,1.0,3.0303030303030305e-08,98.0,2.9696969696969697e-06,0
1747036343.685444,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,12,392000000,20,100,0,11,1078,0.9166666666666666,2.806122448979592e-08,89.83333333333333,2.75e-06,0
1747036353.685147,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,22,396000000,20,100,0,22,2156,1.0,5.5555555555555555e-08,98.0,5.444444444444445e-06,0
1747036353.685147,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,22,392000000,20,100,0,21,2058,0.9545454545454546,5.357142857142857e-08,93.54545454545455,5.25e-06,0
1747036363.690561,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,32,400000000,20,100,0,32,3136,1.0,8e-08,98.0,7.84e-06,0
1747036363.690561,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,32,396000000,20,100,0,31,3038,0.96875,7.828282828282828e-08,94.9375,7.671717171717171e-06,0
1747036373.694547,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,42,405000000,20,100,0,42,4116,1.0,1.037037037037037e-07,98.0,1.0162962962962962e-05,0
1747036373.694547,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,42,401000000,20,100,0,41,4018,0.9761904761904762,1.0224438902743142e-07,95.66666666666667,1.001995012468828e-05,0
1747036383.696019,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,52,406000000,20,100,0,51,4998,0.9807692307692307,1.2561576354679803e-07,96.11538461538461,1.2310344827586208e-05,0
1747036383.696019,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,52,402000000,20,100,0,50,4900,0.9615384615384616,1.243781094527363e-07,94.23076923076923,1.218905472636816e-05,0
1747036393.699211,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,62,409000000,20,100,0,61,5978,0.9838709677419355,1.491442542787286e-07,96.41935483870968,1.4616136919315404e-05,0
1747036393.699211,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,62,405000000,20,100,0,60,5880,0.967741935483871,1.4814814814814815e-07,94.83870967741936,1.451851851851852e-05,0
1747036403.705347,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,72,414000000,20,100,0,71,6958,0.9861111111111112,1.714975845410628e-07,96.63888888888889,1.6806763285024156e-05,0
1747036403.705347,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,72,410000000,20,100,0,70,6860,0.9722222222222222,1.7073170731707317e-07,95.27777777777777,1.673170731707317e-05,0
1747036413.711388,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,82,420000000,20,100,0,81,7938,0.9878048780487805,1.9285714285714284e-07,96.8048780487805,1.89e-05,0
1747036413.711388,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,82,416000000,20,100,0,80,7840,0.975609756097561,1.9230769230769231e-07,95.60975609756098,1.8846153846153846e-05,0
1747036423.713125,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,92,424000000,20,100,0,90,8820,0.9782608695652174,2.1226415094339622e-07,95.8695652173913,2.080188679245283e-05,0
1747036423.713125,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,92,420000000,20,100,0,89,8722,0.967391304347826,2.119047619047619e-07,94.80434782608695,2.0766666666666665e-05,0
1747036433.716539,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,2,73000000,20,100,0,2,196,1.0,2.7397260273972602e-08,98.0,2.684931506849315e-06,0
1747036433.716539,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,2,67000000,20,100,0,1,98,0.5,1.4925373134328357e-08,49.0,1.4626865671641792e-06,0
1747036443.721268,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,12,77000000,20,100,0,12,1176,1.0,1.5584415584415585e-07,98.0,1.5272727272727273e-05,0
1747036443.721268,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,12,71000000,20,100,0,11,1078,0.9166666666666666,1.5492957746478874e-07,89.83333333333333,1.5183098591549296e-05,0
1747036453.722518,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,22,79000000,20,100,0,22,2156,1.0,2.7848101265822783e-07,98.0,2.729113924050633e-05,0
1747036453.722518,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,22,73000000,20,100,0,21,2058,0.9545454545454546,2.8767123287671235e-07,93.54545454545455,2.819178082191781e-05,0
1747036463.727215,2,10.0.0.1010.0.0.201,10.0.0.1,0,10.0.0.2,0,1,0,8,32,83000000,20,100,0,32,3136,1.0,3.8554216867469877e-07,98.0,3.7783132530120485e-05,0
1747036463.727215,2,10.0.0.2010.0.0.101,10.0.0.2,0,10.0.0.1,0,1,0,0,32,77000000,20,100,0,31,3038,0.96875,4.025974025974026e-07,94.9375,3.9454545454545455e-05,0
1747036493.731762,1,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,2,427000000,20,100,0,1,98,0.5,2.3419203747072598e-09,49.0,2.2950819672131146e-07,0
1747036493.731762,1,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,2,423000000,20,100,0,1,98,0.5,2.3640661938534278e-09,49.0,2.3167848699763594e-07,0
1747036493.73404,3,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,2,426000000,20,100,0,1,98,0.5,2.3474178403755868e-09,49.0,2.300469483568075e-07,0
1747036493.73404,3,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,2,424000000,20,100,0,1,98,0.5,2.358490566037736e-09,49.0,2.311320754716981e-07,0
1747036493.734853,2,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,2,428000000,20,100,0,1,98,0.5,2.336448598130841e-09,49.0,2.2897196261682243e-07,0
1747036493.734853,2,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,2,422000000,20,100,0,1,98,0.5,2.369668246445498e-09,49.0,2.3222748815165876e-07,0
1747036503.740758,3,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,12,431000000,20,100,0,11,1078,0.9166666666666666,2.5522041763341068e-08,89.83333333333333,2.5011600928074248e-06,0
1747036503.740758,3,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,12,429000000,20,100,0,11,1078,0.9166666666666666,2.564102564102564e-08,89.83333333333333,2.512820512820513e-06,0
1747036503.741219,2,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,12,434000000,20,100,0,11,1078,0.9166666666666666,2.534562211981567e-08,89.83333333333333,2.4838709677419355e-06,0
1747036503.741219,2,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,12,428000000,20,100,0,11,1078,0.9166666666666666,2.5700934579439253e-08,89.83333333333333,2.5186915887850468e-06,0
1747036503.74161,1,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,12,432000000,20,100,0,11,1078,0.9166666666666666,2.5462962962962964e-08,89.83333333333333,2.4953703703703704e-06,0
1747036503.74161,1,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,12,428000000,20,100,0,11,1078,0.9166666666666666,2.5700934579439253e-08,89.83333333333333,2.5186915887850468e-06,0
1747036513.738146,1,10.0.0.2010.0.0.301,10.0.0.2,0,10.0.0.3,0,1,0,8,22,432000000,20,100,0,21,2058,0.9545454545454546,4.861111111111111e-08,93.54545454545455,4.763888888888889e-06,0
1747036513.738146,1,10.0.0.3010.0.0.201,10.0.0.3,0,10.0.0.2,0,1,0,0,22,428000000,20,100,0,21,2058,0.9545454545454546,4.906542056074766e-08,93.54545454545455,4.808411214953271e-06,0
